instruction,response
ਕਨਿਕਾ ਕਪੂਰ ਦਾ ਤਲਾਕ ਕਦੋਂ ਹੋਇਆ?,ਕਨਿਕਾ ਕਪੂਰ ਦਾ 2012 ਵਿੱਚ ਤਲਾਕ ਹੋ ਗਿਆ ਸੀ।
ਤਲਾਕ ਤੋਂ ਬਾਅਦ ਕਿੱਥੇ ਚਲੀ ਗਈ ਕਨਿਕਾ ਕਪੂਰ?,ਤਲਾਕ ਤੋਂ ਬਾਅਦ ਕਨਿਕਾ ਕਪੂਰ ਮੁੰਬਈ ਆ ਗਈ ਸੀ।
ਕਨਿਕਾ ਕਪੂਰ ਦੇ ਪਹਿਲੇ ਬਾਲੀਵੁੱਡ ਗੀਤ ਦਾ ਨਾਮ ਕੀ ਸੀ?,ਕਨਿਕਾ ਕਪੂਰ ਦੇ ਡੈਬਿਊ ਬਾਲੀਵੁੱਡ ਗੀਤ ਦਾ ਨਾਂ 'ਬੇਬੀ ਡੌਲ' ਸੀ।
ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਆਪਣੇ ਗੀਤ 'ਬੇਬੀ ਡੌਲ' ਲਈ ਕਿਹੜਾ ਪੁਰਸਕਾਰ ਜਿੱਤਿਆ?,ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਆਪਣੇ ਗੀਤ 'ਬੇਬੀ ਡੌਲ' ਲਈ ਸਰਵੋਤਮ ਪਲੇਬੈਕ ਗਾਇਕਾ ਦਾ ਫਿਲਮਫੇਅਰ ਪੁਰਸਕਾਰ ਜਿੱਤਿਆ।
ਉਸ ਗੀਤ ਦਾ ਕੀ ਨਾਮ ਸੀ ਜਿਸ ਵਿੱਚ ਦੇਸੀ ਭੂਸ਼ਣ ਨੂੰ ਮਿਲਿਆ ਸੀ ਅਤੇ ਗੀਤ ਦੇ ਬੋਲ ਕਮਰ ਜਲਾਲਾਬਾਦੀ ਨੇ ਲਿਖੇ ਸਨ?,ਸਮੱਗਰੀ ਵਿੱਚ ਇਸ ਜਾਣਕਾਰੀ ਦਾ ਜ਼ਿਕਰ ਨਹੀਂ ਕੀਤਾ ਗਿਆ ਹੈ।
ਕਮਰ ਜਲਾਲਾਬਾਦੀ ਕੌਣ ਸੀ?,ਕਮਰ ਜਲਾਲਾਬਾਦੀ ਇੱਕ ਭਾਰਤੀ ਕਵੀ ਅਤੇ ਹਿੰਦੀ ਫ਼ਿਲਮ ਗੀਤਕਾਰ ਸੀ।
ਕਮਰ ਜਲਾਲਾਬਾਦੀ ਦਾ ਜਨਮ ਕਦੋਂ ਹੋਇਆ ਸੀ?,ਕਮਰ ਜਲਾਲਾਬਾਦੀ ਦਾ ਜਨਮ 9 ਮਾਰਚ 1917 ਨੂੰ ਹੋਇਆ ਸੀ
ਕਮਰ ਜਲਾਲਾਬਾਦੀ ਦਾ ਜਨਮ ਕਿੱਥੇ ਹੋਇਆ ਸੀ?,ਕਮਰ ਜਲਾਲਾਬਾਦੀ ਦਾ ਜਨਮ ਜਲਾਲਾਬਾਦ ਵਿੱਚ ਹੋਇਆ ਸੀ
ਕਮਰ ਜਲਾਲਾਬਾਦੀ ਦਾ ਕੰਮ ਦਾ ਤਜਰਬਾ ਕੀ ਸੀ?,"ਕਮਰ ਜਲਾਲਾਬਾਦੀ 1972 ਵਿੱਚ ਬਾਰ ਐਸੋਸੀਏਸ਼ਨ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਇਆ ਸੀ, ਉਸਨੂੰ ਭਾਰਤੀ ਪ੍ਰਸ਼ਾਸਨਿਕ ਸੇਵਾਵਾਂ ਵਿੱਚ ਨਿਯੁਕਤੀ ਦੀ ਪੇਸ਼ਕਸ਼ ਕੀਤੀ ਗਈ ਸੀ, ਪਰ ਉਸਨੇ ਆਪਣਾ ਕਾਨੂੰਨ ਅਭਿਆਸ ਸਥਾਪਤ ਕਰਨ ਲਈ ਇਸ ਨੂੰ ਠੁਕਰਾ ਦਿੱਤਾ ਸੀ। ਉਸਨੇ ਹਾਰਵਰਡ ਲਾਅ ਸਕੂਲ ਵਿੱਚ ਵੀ ਪੜ੍ਹਾਈ ਕੀਤੀ, ਅਤੇ ਆਲ ਇੰਡੀਆ ਰੇਡੀਓ ਨਾਲ ਕੰਮ ਕੀਤਾ, ਅਤੇ ਸੰਗੀਤ ਅਤੇ ਇਤਿਹਾਸ ਵਿੱਚ ਬੈਚਲਰ ਦੀ ਡਿਗਰੀ ਅਤੇ ਇਤਿਹਾਸ ਵਿੱਚ ਮਾਸਟਰ ਦੀ ਡਿਗਰੀ ਪ੍ਰਾਪਤ ਕੀਤੀ ਅਤੇ ਲਖਨਊ ਵਿੱਚ ਸੰਗੀਤ ਸੰਸਥਾ ਵਿੱਚ ਕੰਮ ਕੀਤਾ।"
ਕੀ ਕਨਿਕਾ ਕਪੂਰ ਪੰਜਾਬੀ ਗਾਇਕਾ ਹੈ?,ਕਨਿਕਾ ਕਪੂਰ ਆਪਣੇ ਆਪ ਨੂੰ 'ਯੂਪੀ ਖੱਤਰੀ' ਮੰਨਦੀ ਹੈ ਅਤੇ ਪੰਜਾਬੀ ਨਹੀਂ ਬੋਲਦੀ।
ਕਨਿਕਾ ਕਪੂਰ ਦੀ ਕੋਰੋਨਾ ਟੈਸਟ ਦੀ ਸਥਿਤੀ ਕੀ ਸੀ?,ਕਨਿਕਾ ਕਪੂਰ ਦਾ ਮਾਰਚ 2020 ਵਿੱਚ ਕੋਵਿਡ-19 ਲਈ ਸਕਾਰਾਤਮਕ ਟੈਸਟ ਕੀਤਾ ਗਿਆ ਸੀ।
ਕਰੋਨਾ ਵਾਇਰਸ ਮਹਾਮਾਰੀ ਦੌਰਾਨ ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਕੀ ਕੀਤਾ?,ਸਕਾਰਾਤਮਕ ਟੈਸਟ ਕਰਨ ਤੋਂ ਬਾਅਦ ਉਹ ਕੁਆਰੰਟੀਨ ਵਿੱਚ ਚਲੀ ਗਈ ਅਤੇ ਬਾਅਦ ਵਿੱਚ ਲੰਡਨ ਤੋਂ ਭਾਰਤ ਪਰਤੀ ਅਤੇ ਲਖਨਊ ਵਿੱਚ ਆਪਣੇ ਪਰਿਵਾਰ ਅਤੇ ਦੋਸਤਾਂ ਲਈ ਇੱਕ ਪਾਰਟੀ ਦਾ ਆਯੋਜਨ ਕੀਤਾ।
ਕੀ ਕਨਿਕਾ ਕਪੂਰ ਦੇ ਕਰੀਬੀ ਲੋਕਾਂ ਦਾ ਕੋਰੋਨਾ ਟੈਸਟ ਨੈਗੇਟਿਵ ਆਇਆ ਹੈ?,"ਹਾਂ, ਰਾਜਸਥਾਨ ਦੀ ਸਾਬਕਾ ਮੁੱਖ ਮੰਤਰੀ ਵਸੁੰਧਰਾ ਰਾਜੇ ਅਤੇ ਉਸ ਦੇ ਪੁੱਤਰ ਦੁਸ਼ਯੰਤ ਸਿੰਘ ਸਮੇਤ ਉਸ ਦੇ ਨਜ਼ਦੀਕੀ ਲੋਕ ਵੀ ਕੁਆਰੰਟੀਨ ਵਿੱਚ ਚਲੇ ਗਏ, ਜਿਸ ਨੇ ਰਾਸ਼ਟਰਪਤੀ ਦੀ ਰੁਝੇਵਿਆਂ ਨੂੰ ਅਣਮਿੱਥੇ ਸਮੇਂ ਲਈ ਰੋਕ ਦਿੱਤਾ ਹੈ।"
ਕਨਿਕਾ ਕਪੂਰ ਦੇ ਪਹਿਲੇ ਸੰਗੀਤ ਵੀਡੀਓ ਦਾ ਸਿਰਲੇਖ ਕੀ ਸੀ?,ਕਨਿਕਾ ਕਪੂਰ ਦੇ ਪਹਿਲੇ ਮਿਊਜ਼ਿਕ ਵੀਡੀਓ ਦਾ ਟਾਈਟਲ 'ਜੁਗਨੀ ਜੀ' ਸੀ।
ਕਨਿਕਾ ਕਪੂਰ ਨੇ 'ਬੇਬੀ ਡੌਲ' ਗੀਤ ਗਾਇਆ ਉਸ ਫਿਲਮ ਦਾ ਕੀ ਨਾਂ ਸੀ?,ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਫਿਲਮ MMS 2 ਲਈ 'ਬੇਬੀ ਡੌਲ' ਗੀਤ ਗਾਇਆ ਸੀ।
ਕਨਿਕਾ ਕਪੂਰ ਕਿੰਨੀ ਵਾਰ ਸੰਸਦ ਮੈਂਬਰਾਂ ਨੂੰ ਮਿਲ ਚੁੱਕੀ ਹੈ?,ਸਮੱਗਰੀ ਵਿੱਚ ਇਸ ਜਾਣਕਾਰੀ ਦਾ ਜ਼ਿਕਰ ਨਹੀਂ ਕੀਤਾ ਗਿਆ ਹੈ।
ਕੀ ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਜਨਤਕ ਮਾਮਲਿਆਂ ਦੇ ਖੇਤਰ ਵਿੱਚ ਕੰਮ ਕੀਤਾ ਸੀ?,ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਜਨਤਕ ਮਾਮਲਿਆਂ ਦੇ ਖੇਤਰ ਵਿੱਚ ਆਪਣਾ ਪਹਿਲਾ ਸੰਗੀਤ ਵੀਡੀਓ ਜਾਰੀ ਕੀਤਾ
ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਆਪਣੇ ਜਨਤਕ ਮਾਮਲਿਆਂ ਦੇ ਖੇਤਰ ਵਿੱਚ ਕਿਉਂ ਕੰਮ ਕੀਤਾ?,ਸਮੱਗਰੀ ਵਿੱਚ ਇਸ ਜਾਣਕਾਰੀ ਦਾ ਜ਼ਿਕਰ ਨਹੀਂ ਕੀਤਾ ਗਿਆ ਹੈ।
ਕਨਿਕਾ ਕਪੂਰ ਦੀ ਬਾਲੀਵੁੱਡ ਗਾਇਕੀ ਦੀ ਪਹਿਲੀ ਐਲਬਮ ਕਿਹੜੀ ਸੀ?,ਕਨਿਕਾ ਕਪੂਰ ਦੀ ਬਾਲੀਵੁੱਡ ਗਾਇਕੀ ਦੀ ਪਹਿਲੀ ਐਲਬਮ MMS 2 ਸੀ।
ਕੀ 'ਕਮਲੀ' ਗੀਤ ਨੇ ਚੰਗਾ ਪ੍ਰਦਰਸ਼ਨ ਕੀਤਾ?,'ਲਵਲੀ' ਅਤੇ 'ਕਮੀਲੀ' ਗੀਤਾਂ ਨੂੰ ਆਮ ਤੌਰ 'ਤੇ ਸਕਾਰਾਤਮਕ ਸਮੀਖਿਆਵਾਂ ਪ੍ਰਾਪਤ ਹੋਈਆਂ ਅਤੇ ਇਹ ਬਹੁਤ ਸਫਲ ਹੋਏ।
ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਕਿਸ ਸਾਲ ਸ਼ਾਹਰੁਖ ਖਾਨ ਅਤੇ ਦੀਪਿਕਾ ਪਾਦੂਕੋਣ ਨਾਲ ਪੂਰੇ ਉੱਤਰੀ ਅਮਰੀਕਾ ਦਾ ਦੌਰਾ ਕੀਤਾ?,ਕਨਿਕਾ ਕਪੂਰ ਨੇ 2014 ਵਿੱਚ ਸ਼ਾਹਰੁਖ ਖਾਨ ਅਤੇ ਦੀਪਿਕਾ ਪਾਦੁਕੋਣ ਨਾਲ ਪੂਰੇ ਉੱਤਰੀ ਅਮਰੀਕਾ ਦਾ ਦੌਰਾ ਕੀਤਾ।
ਕੀ ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਸੰਨੀ ਲਿਓਨ ਨਾਲ ਕੰਮ ਕੀਤਾ ਸੀ?,"ਜੀ ਹਾਂ, ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਸੰਨੀ ਲਿਓਨ ਲਈ ਪਲੇਬੈਕ ਸਿੰਗਰ ਵਜੋਂ ਕੰਮ ਕੀਤਾ ਸੀ।"
ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਲੰਡਨ ਵਿੱਚ ਕਿਹੜੇ ਸਮਾਗਮ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਣ ਦਾ ਪ੍ਰਬੰਧ ਕੀਤਾ?,"ਕਨਿਕਾ ਕਪੂਰ ਨੇ 13 ਨਵੰਬਰ, 2015 ਨੂੰ ਲੰਡਨ ਵਿੱਚ ਭਾਰਤ ਦੇ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਲਈ ਇੱਕ ਸੁਆਗਤ ਗੀਤ ਲਈ 'ਹੈਲੋ ਨਮਸਤੇ' ਗਾਇਆ, ਪਰ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੂੰ ਸੰਸਦ ਦੇ ਇੱਕ ਮੈਂਬਰ ਨਾਲ ਮੁਲਾਕਾਤ ਕਾਰਨ ਬਾਕੀ ਦੇ ਪ੍ਰੋਗਰਾਮ ਨੂੰ ਰੱਦ ਕਰਨਾ ਪਿਆ।"
ਕੀ ਕਨਿਕਾ ਕਪੂਰ ਇੱਕ ਪਲੇਬੈਕ ਗਾਇਕਾ ਵਜੋਂ ਅਤੇ ਲਾਈਵ ਸੰਗੀਤ ਸਮਾਰੋਹਾਂ ਵਿੱਚ ਹਿੱਸਾ ਲੈਣ ਵਿੱਚ ਸਫਲ ਰਹੀ ਸੀ?,"ਹਾਂ, ਕਨਿਕਾ ਕਪੂਰ ਸਹੀ ਹੈ ਅਤੇ ਇੱਕ ਸਫਲ ਪਲੇਬੈਕ ਗਾਇਕਾ ਹੈ ਅਤੇ ਲਾਈਵ ਸ਼ੋਅ ਵਿੱਚ ਹਿੱਸਾ ਲੈਂਦੀ ਹੈ"
ਕੀ ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਨਵੇਂ ਸੂਫੀ ਅਤੇ ਕਲਾਸੀਕਲ ਟਰੈਕ ਰਿਲੀਜ਼ ਕੀਤੇ?,ਕਨਿਕਾ ਕਪੂਰ ਨੇ ਹੋਰ ਸੂਫੀ ਅਤੇ ਕਲਾਸੀਕਲ ਸੰਗੀਤ ਰਿਲੀਜ਼ ਕਰਨ ਦਾ ਫੈਸਲਾ ਕੀਤਾ।
ਕਨਿਕਾ ਦੇ ਗੀਤਾਂ ਦੇ ਰਿਲੀਜ਼ ਵਿੱਚ ਉਪਭੋਗਤਾ ਕਿਸ ਤਰ੍ਹਾਂ ਦੇ ਬਦਲਾਅ ਦੇਖ ਸਕਦੇ ਹਨ?,"ਹਾਂ, ਉਸਨੇ ਨਵੇਂ ਸਾਲ ਵਿੱਚ ਆਪਣੇ ਸਾਰੇ ਗੀਤਾਂ ਵਿੱਚ ਪ੍ਰਚਾਰ ਬੰਦ ਕਰਨ ਦਾ ਫੈਸਲਾ ਕੀਤਾ।"
ਆਪਣੇ ਸ਼ੁਰੂਆਤੀ ਦਿਨਾਂ ਦੌਰਾਨ ਕਨਿਕਾ ਕਪੂਰ ਦਾ ਰੁਜ਼ਗਾਰ ਦਾ ਸਰੋਤ ਕੀ ਸੀ?,ਸਮੱਗਰੀ ਵਿੱਚ ਇਸ ਜਾਣਕਾਰੀ ਦਾ ਜ਼ਿਕਰ ਨਹੀਂ ਕੀਤਾ ਗਿਆ ਹੈ।
ਕੀ ਕੋਕ ਸਟੂਡੀਓ ਦੇ ਉਸੇ ਸੀਜ਼ਨ ਵਿੱਚ ਇੱਕ ਮਹਾਨ ਗਾਇਕ ਨੇ ਉਸੇ ਸ਼ੋਅ ਵਿੱਚ ਹਿੱਸਾ ਲਿਆ ਸੀ?,ਜੀ ਹਾਂ ਇਹ ਜ਼ਿਕਰ ਕੀਤਾ ਗਿਆ ਸੀ ਕਿ ਆਰਿਫ ਲੋਹਾਰ ਅਤੇ ਮਿਸ਼ਾਲ ਸ਼ਫੀ ਨੇ ਆਪਣੇ ਕੋਕ ਦੇ ਤੀਜੇ ਸੀਜ਼ਨ ਦੌਰਾਨ ਸੂਫੀ ਗੀਤ ਗਾਇਆ ਸੀ।
ਕਿਸ ਸਾਲ ਬਕੂਲ ਸਈਅਦ ਅਸਗਰ ਬਾਹਰਾਚੀ ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਨੇ ਸੂਫੀ ਥੀਮ ਵਾਲਾ ਗੀਤ ਰਿਲੀਜ਼ ਕੀਤਾ ਸੀ?,ਇਸ ਬਾਰੇ ਕੋਈ ਜਾਣਕਾਰੀ ਉਪਲਬਧ ਨਹੀਂ ਹੈ। ਪਰ ਮੈਂ ਕਹਾਂਗਾ ਕਿ ਉਸਨੇ ਇਸਦੀ ਕੋਸ਼ਿਸ਼ ਕੀਤੀ।
ਓਮ ਪ੍ਰਕਾਸ਼ ਭੰਡਾਰੀ ਦਾ ਜਨਮ ਕਦੋਂ ਅਤੇ ਕਿੱਥੇ ਹੋਇਆ ਸੀ?,"ਓਮ ਪ੍ਰਕਾਸ਼ ਭੰਡਾਰੀ ਦਾ ਜਨਮ 9 ਮਾਰਚ 1917 ਨੂੰ ਅੰਮ੍ਰਿਤਸਰ, ਪੰਜਾਬ, ਭਾਰਤ ਦੇ ਅੰਮ੍ਰਿਤਸਰ ਜ਼ਿਲ੍ਹੇ ਦੇ ਬਿਆਸ ਨੇੜੇ ਇੱਕ ਪਿੰਡ ਜਲਾਲਾਬਾਦ ਵਿੱਚ ਹੋਇਆ ਸੀ।"
ਓਮ ਪ੍ਰਕਾਸ਼ ਭੰਡਾਰੀ ਦਾ ਦੂਜਾ ਨਾਂ ਕੀ ਹੈ?,ਉਸਦਾ ਦੂਜਾ ਨਾਮ ਕਮਰ ਜਲਾਲਾਬਾਦੀ ਹੈ।
ਓਮ ਪ੍ਰਕਾਸ਼ ਭੰਡਾਰੀ ਨੂੰ ਕਵਿਤਾ ਲਿਖਣ ਲਈ ਕਿੰਨਾ ਸਮਾਂ ਲੱਗਾ?,ਉਸਨੇ ਸੱਤ ਸਾਲ ਦੀ ਉਮਰ ਵਿੱਚ ਕਵਿਤਾ ਲਿਖਣੀ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਸੀ।
ਕਪਿਲ ਸ਼ਰਮਾ ਦਾ ਜਨਮ ਕਿਸ ਸਾਲ ਹੋਇਆ ਸੀ?,"ਕਪਿਲ ਸ਼ਰਮਾ ਦਾ ਜਨਮ 1981 ਵਿੱਚ ਹੋਇਆ ਸੀ, ਸਹੀ ਤਰੀਕ 2 ਅਪ੍ਰੈਲ ਹੈ।"
ਕਪਿਲ ਸ਼ਰਮਾ ਦੇ ਪਰਿਵਾਰ ਦਾ ਕੀ ਨਾਮ ਹੈ?,ਉਸ ਦਾ ਪਰਿਵਾਰ ਦਾ ਨਾਂ ਪੁੰਜ ਹੈ।
ਕੀ ਹੈ ਕਪਿਲ ਸ਼ਰਮਾ ਦਾ ਪੇਸ਼ਾ?,"ਕਪਿਲ ਸ਼ਰਮਾ ਇੱਕ ਭਾਰਤੀ ਸਟੈਂਡ-ਅੱਪ ਕਾਮੇਡੀਅਨ, ਟੈਲੀਵਿਜ਼ਨ ਹੋਸਟ, ਅਭਿਨੇਤਾ, ਡਬਿੰਗ ਕਲਾਕਾਰ, ਨਿਰਮਾਤਾ, ਅਤੇ ਗਾਇਕ ਹੈ।"
2007 ਵਿੱਚ ਦ ਗ੍ਰੇਟ ਇੰਡੀਅਨ ਲਾਫਟਰ ਚੈਲੇਂਜ - ਸੀਜ਼ਨ 3 ਕਿਸਨੇ ਜਿੱਤਿਆ?,ਕਪਿਲ ਸ਼ਰਮਾ ਨੇ 2007 ਵਿੱਚ ਦ ਗ੍ਰੇਟ ਇੰਡੀਅਨ ਲਾਫਟਰ ਚੈਲੇਂਜ - ਸੀਜ਼ਨ 3 ਜਿੱਤਿਆ ਸੀ।
ਕਪਿਲ ਸ਼ਰਮਾ ਨੂੰ ਪੰਜ ਵਾਰ ਕਿਹੜਾ ਐਵਾਰਡ ਮਿਲਿਆ?,ਉਸਨੂੰ ਪੰਜ ਵਾਰ ਇੰਡੀਅਨ ਟੈਲੀਵਿਜ਼ਨ ਅਕੈਡਮੀ ਅਵਾਰਡ ਮਿਲ ਚੁੱਕੇ ਹਨ।
ਕਪਿਲ ਸ਼ਰਮਾ ਦੀ ਪਤਨੀ ਦਾ ਕੀ ਨਾਂ ਹੈ?,ਕਪਿਲ ਦੀ ਪਤਨੀ ਦਾ ਨਾਂ ਗਿੰਨੀ ਚਤਰਥ ਹੈ।
ਕਪਿਲ ਸ਼ਰਮਾ ਨੇ ਕਪਿਲ ਦੇ ਖਿਲਾਫ ਲੜਾਈ ਵਿੱਚ ਕਿਸਨੇ ਹਿੱਸਾ ਲਿਆ ਸੀ?,ਉਸਨੇ ਆਪਣੇ ਟੀਵੀ-ਸ਼ੋਅ ਵਿਰੋਧੀ ਸੁਨੀਲ ਗਰੋਵਰ ਨੂੰ ਗੁਆ ਦਿੱਤਾ।
ਕਪਿਲ ਸ਼ਰਮਾ ਨੇ ਆਪਣਾ ਸ਼ੋਅ 'ਦਿ ਕਪਿਲ ਸ਼ਰਮਾ ਸ਼ੋਅ' ਕਿਸ ਸਾਲ ਸ਼ੁਰੂ ਕੀਤਾ ਸੀ?,"ਉਸਨੇ 2016 ਵਿੱਚ ਸ਼ੋਅ ਦੀ ਸ਼ੁਰੂਆਤ ਕੀਤੀ, ਇਹ ਪਹਿਲੀ ਵਾਰ 23 ਅਪ੍ਰੈਲ 2016 ਨੂੰ ਪ੍ਰਸਾਰਿਤ ਕੀਤਾ ਗਿਆ ਸੀ।"
'ਫਿਰੰਗੀ' 'ਚ ਕਪਿਲ ਸ਼ਰਮਾ ਨੇ ਕੀ ਬਣਾਇਆ ਸੀ?,ਫਿਰੰਗੀ ਨੇ ਆਪ ਪੈਦਾ ਕੀਤਾ ਸੀ।
'ਫਿਰੰਗੀ' ਕਦੋਂ ਰਿਲੀਜ਼ ਹੋਈ?,ਫਿਰੰਗੀ 1 ਦਸੰਬਰ 2017 ਨੂੰ ਰਿਲੀਜ਼ ਹੋਈ ਸੀ।
"ਕੀ 'ਫਿਰੰਗੀ' 'ਤੇ ਸਕਾਰਾਤਮਕ ਸਮੀਖਿਆਵਾਂ ਸਨ, ਅਤੇ ਫਿਲਮ ਨੇ ਕਿੰਨੀ ਕਮਾਈ ਕੀਤੀ?","ਨਹੀਂ, ਨਕਾਰਾਤਮਕ ਸਮੀਖਿਆਵਾਂ ਸਨ। ਇਸ ਫਿਲਮ ਨੇ 25 ਕਰੋੜ ਦੇ ਬਜਟ 'ਚ ਲਗਭਗ 10 ਕਰੋੜ ਦੀ ਕਮਾਈ ਕੀਤੀ।"
ਕਪਿਲ ਸ਼ਰਮਾ ਦਾ ਵਿਆਹ ਕਿਸ ਸਾਲ ਹੋਇਆ ਸੀ?,"ਕਪਿਲ ਸ਼ਰਮਾ ਦਾ ਵਿਆਹ 2018 ਵਿੱਚ ਹੋਇਆ ਸੀ, ਸਹੀ ਤਾਰੀਖ 12 ਦਸੰਬਰ ਹੈ।"
ਕਪਿਲ ਸ਼ਰਮਾ ਦੁਆਰਾ 8 ਫਰਵਰੀ 2023 ਨੂੰ ਕੀ ਰਿਲੀਜ਼ ਕੀਤਾ ਗਿਆ ਸੀ?,'ਅਲੋਨ' ਗੀਤ 'ਚ ਕਪਿਲ ਸ਼ਰਮਾ ਅਤੇ ਯੋਗਿਤਾ ਬਿਹਾਨੀ ਮੁੱਖ ਭੂਮਿਕਾਵਾਂ 'ਚ ਹਨ।
ਕਪਿਲ ਸ਼ਰਮਾ ਨੂੰ ਕਿੱਥੇ ਅਤੇ ਕਿਸ ਤਰੀਕ ਨੂੰ ਰਿਲੀਜ਼ ਕੀਤਾ ਗਿਆ ਸੀ?,ਕਪਿਲ ਸ਼ਰਮਾ ਦੀ ਕੋਈ ਜਨਮ ਤਰੀਕ ਨਹੀਂ ਹੈ
ਕਪਿਲ ਸ਼ਰਮਾ ਦੇ ਗਾਏ ਗੀਤ ਦਾ ਕੀ ਨਾਮ ਹੈ?,ਇਕੱਲਾ
ਕਪਿਲ ਸ਼ਰਮਾ ਦਾ ਟੀਵੀ ਸ਼ੋਅ 'ਕਾਮੇਡੀ ਨਾਈਟਸ ਵਿਦ ਕਪਿਲ' ਕਿਸ ਸਾਲ ਖਤਮ ਹੋਇਆ?,ਇਹ 24 ਜਨਵਰੀ 2016 ਨੂੰ ਖਤਮ ਹੋਇਆ।
ਕਪਿਲ ਸ਼ਰਮਾ ਦੇ ਪਹਿਲੇ ਸ਼ੋਅ ਦਾ ਕੀ ਨਾਂ ਸੀ?,ਇਕ ਚੈਨਲ 'ਤੇ ਹਸਦੇ ਹਸਦੇ ਰਾਵੋ।
ਕਪਿਲ ਸ਼ਰਮਾ ਕਿੱਥੇ ਪੜ੍ਹੇ ਸਨ?,"ਉਸਨੇ ਸ਼੍ਰੀ ਰਾਮ ਆਸ਼ਰਮ ਸੀਨੀਅਰ ਸੈਕੰਡਰੀ ਸਕੂਲ ਅਤੇ ਹਿੰਦੂ ਕਾਲਜ, ਅੰਮ੍ਰਿਤਸਰ, ਏਪੀਜੇ ਕਾਲਜ ਆਫ ਫਾਈਨ ਆਰਟਸ, ਜਲੰਧਰ ਤੋਂ ਵੀ ਪੜ੍ਹਾਈ ਕੀਤੀ।"
ਓਮ ਪ੍ਰਕਾਸ਼ ਭੰਡਾਰੀ ਦੀ ਮੌਤ ਕਿਵੇਂ ਅਤੇ ਕਦੋਂ ਹੋਈ?,ਓਮ ਪ੍ਰਕਾਸ਼ ਭੰਡਾਰੀ ਦੀ ਮੌਤ 9 ਜਨਵਰੀ 2003 ਨੂੰ ਹੋਈ ਸੀ।
ਅਕਾਲ ਤਖ਼ਤ ਵੱਲੋਂ ਅਕਤੂਬਰ 1920 ਵਿੱਚ ਸਥਾਪਿਤ ਕੀਤੀ ਪ੍ਰਬੰਧਕ ਕਮੇਟੀ ਦਾ ਕੀ ਨਾਮ ਹੈ?,ਸਿੱਖ ਸੰਗਤ ਦੀ ਥਾਪੀ ਕਮੇਟੀ।
8 ਫਰਵਰੀ 2023 ਨੂੰ ਕਪਿਲ ਸ਼ਰਮਾ ਨੇ 'ਅਲੋਨ' ਕਿਸ ਗੀਤ 'ਤੇ ਗਾਇਆ ਸੀ?,ਉਸਨੇ ਗੁਰੂ ਰੰਧਾਵਾ ਦੁਆਰਾ ਰਿਲੀਜ਼ ਕੀਤੇ ਗੀਤ ਅਲੋਨ ਵਿੱਚ ਗਾਇਆ।
ਕਮਲ ਖਹਿਰਾ ਕਿੱਥੋਂ ਦਾ ਹੈ?,"ਕਮਲ ਖਹਿਰਾ ਦਾ ਪਿਛੋਕੜ ਰੋਪੜ ਦੇ ਪਿੰਡ ਭਾਗੋ ਮਾਜਰਾ ਦਾ ਹੈ, ਹਾਲਾਂਕਿ ਉਨ੍ਹਾਂ ਦਾ ਜਨਮ ਦਿੱਲੀ ਵਿੱਚ ਹੋਇਆ ਸੀ।"
ਕੀ ਹੈ ਕਮਲ ਖਹਿਰਾ ਦਾ ਕਿੱਤਾ ?,ਕਮਲ ਖਹਿਰਾ ਇੱਕ ਕੈਨੇਡੀਅਨ ਸਿਆਸਤਦਾਨ ਹਨ ਅਤੇ ਉਨ੍ਹਾਂ ਨੇ ਸੇਂਟ ਜੋਸਫ਼ ਹੈਲਥ ਸੈਂਟਰ ਵਿੱਚ ਇੱਕ ਰਜਿਸਟਰਡ ਨਰਸ ਵਜੋਂ ਵੀ ਕੰਮ ਕੀਤਾ ਹੈ।
ਕਮਲ ਖਹਿਰਾ ਦੀਆਂ ਵਿੱਦਿਅਕ ਡਿਗਰੀਆਂ ਕੀ ਹਨ?,ਕਮਲ ਖਹਿਰਾ ਨੇ ਯਾਰਕ ਯੂਨੀਵਰਸਿਟੀ ਤੋਂ ਮਨੋਵਿਗਿਆਨ ਅਤੇ ਨਰਸਿੰਗ ਵਿੱਚ ਡਿਗਰੀਆਂ ਹਾਸਲ ਕੀਤੀਆਂ ਹਨ।
